layers.dns.dns.flags_tree.dns.flags.authoritative,layers.dns.dns.response_to,Disk_Write,Active,layers.icmp.udp.udp.checksum,Inactive,layers.dns.dns.flags_tree.dns.flags.recdesired,layers.dns.dns.flags_tree.dns.flags.response,Tcp_Established,Buffers,MemFree,pgfree,layers.rtps.rtps.version,layers.ip.ip.checksum,pgalloc_dma,Net_Received,pgpgin,layers.ip.ip.ttl,layers.rtps.rtps.magic,layers.rtps.rtps.version_tree.rtps.version.minor,publisher_count,pgactivate,Tcp_Close,layers.udp.udp.checksum,src_topic,Tcp_TimeWait,msg_data,SwapFree,nr_inactive_file,nr_active_file,layers.rtps.rtps.version_tree.rtps.version.major,pgmajfault,layers.dns.dns.count.answers,Cached,layers.dns.dns.flags_tree.dns.flags.opcode,layers.udp.udp.stream,layers.icmp.ip.ip.checksum,subscribers_count,layers.dns.dns.count.add_rr,layers.dns.dns.flags_tree.dns.flags.ad,layers.icmp.icmp.checksum,Tcp_Syn,layers.dns.dns.flags_tree.dns.flags.recavail,layers.dns.dns.flags_tree.dns.flags.z,pgfault,layers.dns.dns.count.queries,msg_type,layers.udp.udp.payload,pgdeactivate,layers.ip.ip.ttl_tree._ws.expert._ws.expert.severity,layers.ip.ip.ttl_tree._ws.expert._ws.expert.group,layers.dns.dns.flags_tree.dns.flags.truncated,layers.udp.udp.stream.pnum,pgpgout,layers.dns.dns.flags,layers.rtps.rtps.vendorId,layers.ip.ip.stream,Tcp_Listen,topic_name,Net_Sent,Disk_Read,attack,timestamp
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,6877,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,6,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,427.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,5413,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8284743
0.0,2812.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9110,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,6,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,427.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,0,5414,0.0,4194304.0,33554432.0,0.0,2.0,47895.0,2,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8307006
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,16158,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,428.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,4885,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.831533
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,16157,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,428.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,8905,0.0,-1.0,-1.0,0.0,2.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8315787
0.0,2814.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9117,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,428.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,0,4886,0.0,4194304.0,33554432.0,0.0,3.0,47895.0,2,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.83418
0.0,2815.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9116,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,428.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,0,8906,0.0,4194304.0,33554432.0,0.0,4.0,47895.0,2,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8346872
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,16156,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,428.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,4885,0.0,-1.0,-1.0,0.0,5.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8347962
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,16155,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,428.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,8905,0.0,-1.0,-1.0,0.0,6.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.834835
0.0,2818.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9115,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,428.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,0,4886,0.0,4194304.0,33554432.0,0.0,7.0,47895.0,2,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8374047
0.0,2819.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9114,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,428.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,0,8906,0.0,4194304.0,33554432.0,0.0,8.0,47895.0,2,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8378332
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,11994,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,8,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,429.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,7841,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.83805
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,11993,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,8,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,429.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,7681,0.0,-1.0,-1.0,0.0,2.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8380897
0.0,2822.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9099,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,8,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,429.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,0,7842,0.0,4194304.0,33554432.0,0.0,3.0,47895.0,2,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8409257
0.0,2823.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9098,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,8,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,429.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,0,7682,0.0,4194304.0,33554432.0,0.0,4.0,47895.0,2,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8414154
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,11992,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,8,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,429.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,7841,0.0,-1.0,-1.0,0.0,5.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8415391
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,11991,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,8,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,429.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,7681,0.0,-1.0,-1.0,0.0,6.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.841582
0.0,2826.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9097,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,8,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,429.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,0,7842,0.0,4194304.0,33554432.0,0.0,7.0,47895.0,2,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8443282
0.0,2827.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9096,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,8,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,429.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,0,7682,0.0,4194304.0,33554432.0,0.0,8.0,47895.0,2,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8449292
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,17900,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,6,6,0.0,0,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,430.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,0,7053,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,2,2971055.0,931498496.0,1,1778585736.8458073
0.0,2830.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9104,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,6,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,430.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,7054,0.0,4194304.0,33554432.0,0.0,2.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.848673
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,1451,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,6,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,431.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,7053,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8489854
0.0,2832.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9103,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,6,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,431.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,7054,0.0,4194304.0,33554432.0,0.0,2.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.851518
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,18088,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,432.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,8195,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8523228
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,18087,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,432.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,7355,0.0,-1.0,-1.0,0.0,2.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.852363
0.0,2834.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9110,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,432.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,8197,0.0,4194304.0,33554432.0,0.0,3.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.854813
0.0,2835.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9109,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,432.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,7356,0.0,4194304.0,33554432.0,0.0,4.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.855554
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,18086,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,432.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,8195,0.0,-1.0,-1.0,0.0,5.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8556411
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,18085,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,432.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,7355,0.0,-1.0,-1.0,0.0,6.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8556695
0.0,2838.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9108,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,432.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,8197,0.0,4194304.0,33554432.0,0.0,7.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8587542
0.0,2839.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9107,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,432.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,7356,0.0,4194304.0,33554432.0,0.0,8.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8589551
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,10678,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,8,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,433.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,5117,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8591232
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,10677,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,8,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,433.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,7777,0.0,-1.0,-1.0,0.0,2.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8591547
0.0,2842.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9090,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,8,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,433.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,5118,0.0,4194304.0,33554432.0,0.0,3.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.861633
0.0,2843.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9089,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,8,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,433.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,7778,0.0,4194304.0,33554432.0,0.0,4.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.864468
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,10676,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,8,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,433.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,5117,0.0,-1.0,-1.0,0.0,5.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8645537
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,10675,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,8,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,433.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,7777,0.0,-1.0,-1.0,0.0,6.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8645804
0.0,2846.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9088,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,8,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,433.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,5118,0.0,4194304.0,33554432.0,0.0,7.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8671544
0.0,2847.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9087,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,8,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,433.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,7778,0.0,4194304.0,33554432.0,0.0,8.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8676443
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,16894,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,6,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,434.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,9167,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.868242
0.0,2850.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9097,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,6,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,434.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,9168,0.0,4194304.0,33554432.0,0.0,2.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8705533
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,191,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,6,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,435.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,9167,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8707218
0.0,2852.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9096,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,6,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,435.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,9168,0.0,4194304.0,33554432.0,0.0,2.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8727856
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,10881,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,436.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,10403,0.0,-1.0,-1.0,0.0,1.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8735368
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,10880,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,436.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,2112,0.0,-1.0,-1.0,0.0,2.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8735766
0.0,2854.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9103,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,436.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,10404,0.0,4194304.0,33554432.0,0.0,3.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8760934
0.0,2855.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9102,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,436.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,2113,0.0,4194304.0,33554432.0,0.0,4.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.876796
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,10879,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,436.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,10403,0.0,-1.0,-1.0,0.0,5.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8768766
-1.0,-1.0,49044480.0,317358080.0,0,996995072.0,1.0,0.0,2.0,53731328.0,2443923456.0,4780634.0,0,10878,6.0,1940430.0,909666.0,64,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,436.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1188536.0,1.0,1,2112,0.0,-1.0,-1.0,0.0,6.0,47895.0,1,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.876903
0.0,2858.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9101,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,436.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,10404,0.0,4194304.0,33554432.0,0.0,7.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.879476
0.0,2859.0,49044480.0,317358080.0,0,996995072.0,1.0,1.0,2.0,53731328.0,2443923456.0,4780634.0,0,9100,6.0,1940430.0,909666.0,1,0,-1.0,4.0,68237.0,0.0,5,6,0.0,1,1073737728.0,127390.0,76597.0,-1.0,3375.0,0.0,843038720.0,0.0,436.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1188536.0,1.0,1,2113,0.0,4194304.0,33554432.0,0.0,8.0,47895.0,2,0,2,7.0,1,2971055.0,931498496.0,1,1778585736.8803291
